0.000000000000000000e+00,-4.000000000000000000e+00
0.000000000000000000e+00,-4.000000000000000000e+00
1.700000000000000122e-01,-1.689999999999999947e+00
1.700000000000000122e-01,-1.689999999999999947e+00
1.700000000000000122e-01,-1.689999999999999947e+00
1.700000000000000122e-01,-1.689999999999999947e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
1.700000000000000122e-01,-1.689999999999999947e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
5.500000000000000444e-01,0.000000000000000000e+00
9.799999999999999822e-01,9.740000000000000213e+00
5.500000000000000444e-01,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
5.500000000000000444e-01,0.000000000000000000e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
9.799999999999999822e-01,9.740000000000000213e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
9.799999999999999822e-01,9.740000000000000213e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
5.500000000000000444e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
9.799999999999999822e-01,-9.740000000000000213e+00
8.599999999999999867e-01,0.000000000000000000e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
8.599999999999999867e-01,0.000000000000000000e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
8.599999999999999867e-01,0.000000000000000000e+00
8.599999999999999867e-01,0.000000000000000000e+00
9.799999999999999822e-01,-9.740000000000000213e+00
8.599999999999999867e-01,0.000000000000000000e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
9.799999999999999822e-01,-9.740000000000000213e+00
9.799999999999999822e-01,9.740000000000000213e+00
